"nav","nav_date","fund_name","daily_return"
252.307,2021-02-11,"HDFC Balanced",-0.00109666487188427
251.905,2021-02-12,"HDFC Balanced",-0.00159329705477845
254.688,2021-02-15,"HDFC Balanced",0.0110478156447867
254.749,2021-02-16,"HDFC Balanced",0.000239508732252823
255.956,2021-02-17,"HDFC Balanced",0.00473799700882042
257.977,2021-02-18,"HDFC Balanced",0.0078958883558111
254.078,2021-02-19,"HDFC Balanced",-0.0151137504506215
249.679,2021-02-22,"HDFC Balanced",-0.017313580868867
251.437,2021-02-23,"HDFC Balanced",0.00704104069625403
254.546,2021-02-24,"HDFC Balanced",0.0123649264030353
258.285,2021-02-25,"HDFC Balanced",0.0146888970952206
252.162,2021-02-26,"HDFC Balanced",-0.0237063708693885
255.27,2021-03-01,"HDFC Balanced",0.0123254098555691
258.128,2021-03-02,"HDFC Balanced",0.0111959885611313
260.969,2021-03-03,"HDFC Balanced",0.0110061674827993
258.898,2021-03-04,"HDFC Balanced",-0.00793580846767229
255.429,2021-03-05,"HDFC Balanced",-0.0133990992591678
258.154,2021-03-08,"HDFC Balanced",0.0106683266191388
257.183,2021-03-09,"HDFC Balanced",-0.00376132076202578
258.258,2021-03-10,"HDFC Balanced",0.00417990302624975
257.034,2021-03-12,"HDFC Balanced",-0.00473944659991168
256.313,2021-03-15,"HDFC Balanced",-0.00280507637121939
255.963,2021-03-16,"HDFC Balanced",-0.00136551794095498
251.888,2021-03-17,"HDFC Balanced",-0.0159202697264839
249.156,2021-03-18,"HDFC Balanced",-0.0108460903258591
251.181,2021-03-19,"HDFC Balanced",0.00812743823146946
250.901,2021-03-22,"HDFC Balanced",-0.00111473399660007
251.506,2021-03-23,"HDFC Balanced",0.00241130964005719
247.24,2021-03-24,"HDFC Balanced",-0.0169618219843661
243.874,2021-03-25,"HDFC Balanced",-0.0136143018928976
245.562,2021-03-26,"HDFC Balanced",0.00692160705938319
248.057,2021-03-30,"HDFC Balanced",0.0101603668320016
248.127,2021-03-31,"HDFC Balanced",0.000282193205593963
251.496,2021-04-01,"HDFC Balanced",0.0135777243105345
247.147,2021-04-05,"HDFC Balanced",-0.0172925215510387
247.442,2021-04-06,"HDFC Balanced",0.00119362160981123
249.397,2021-04-07,"HDFC Balanced",0.00790084140929989
249.581,2021-04-08,"HDFC Balanced",0.00073777952421239
248.762,2021-04-09,"HDFC Balanced",-0.00328149979365412
239.872,2021-04-12,"HDFC Balanced",-0.0357369694728294
243.878,2021-04-13,"HDFC Balanced",0.0167005736392742
244.403,2021-04-15,"HDFC Balanced",0.00215271570211338
244.516,2021-04-16,"HDFC Balanced",0.000462351116802983
240.67,2021-04-19,"HDFC Balanced",-0.0157290320469826
241.014,2021-04-20,"HDFC Balanced",0.0014293430838909
242.122,2021-04-22,"HDFC Balanced",0.00459724331366644
242.368,2021-04-23,"HDFC Balanced",0.00101601671884414
244.368,2021-04-26,"HDFC Balanced",0.00825191444415104
246.246,2021-04-27,"HDFC Balanced",0.00768513062266751
248.192,2021-04-28,"HDFC Balanced",0.0079026664392518
247.317,2021-04-29,"HDFC Balanced",-0.0035254963898917
246.761,2021-04-30,"HDFC Balanced",-0.00224812689786797
246.897,2021-05-03,"HDFC Balanced",0.000551140577319737
246.776,2021-05-04,"HDFC Balanced",-0.000490082909067267
249.634,2021-05-05,"HDFC Balanced",0.0115813531299639
250.283,2021-05-06,"HDFC Balanced",0.00259980611615405
251.585,2021-05-07,"HDFC Balanced",0.00520211121011024
255.597,2021-05-10,"HDFC Balanced",0.01594689667508
258.39,2021-05-11,"HDFC Balanced",0.0109273583023274
257.848,2021-05-12,"HDFC Balanced",-0.00209760439645487
255.799,2021-05-14,"HDFC Balanced",-0.00794654214886292
258.892,2021-05-17,"HDFC Balanced",0.0120915249864151
260.078,2021-05-18,"HDFC Balanced",0.00458106082845348
260.726,2021-05-19,"HDFC Balanced",0.00249156022424051
259.912,2021-05-20,"HDFC Balanced",-0.00312205150234354
263.356,2021-05-21,"HDFC Balanced",0.0132506386777064
265.217,2021-05-24,"HDFC Balanced",0.00706648035358978
265.487,2021-05-25,"HDFC Balanced",0.00101803428890319
265.451,2021-05-26,"HDFC Balanced",-0.00013559985988015
266.497,2021-05-27,"HDFC Balanced",0.00394046358838351
266.198,2021-05-28,"HDFC Balanced",-0.00112196384949938
267.418,2021-05-31,"HDFC Balanced",0.00458305471866816
267.448,2021-06-01,"HDFC Balanced",0.000112183921800226
268.772,2021-06-02,"HDFC Balanced",0.004950495049505
269.968,2021-06-03,"HDFC Balanced",0.00444986828985172
270.685,2021-06-04,"HDFC Balanced",0.00265587032537184
273.598,2021-06-07,"HDFC Balanced",0.0107615863457525
273.581,2021-06-08,"HDFC Balanced",-6.21349571268646e-05
273.094,2021-06-09,"HDFC Balanced",-0.00178009437789913
275.124,2021-06-10,"HDFC Balanced",0.00743333797154104
275.499,2021-06-11,"HDFC Balanced",0.00136302176473154
275.121,2021-06-14,"HDFC Balanced",-0.0013720557969359
274.897,2021-06-15,"HDFC Balanced",-0.000814187212172061
274.149,2021-06-16,"HDFC Balanced",-0.00272101914535259
271.849,2021-06-17,"HDFC Balanced",-0.00838959835709782
269.085,2021-06-18,"HDFC Balanced",-0.0101674091131474
270.791,2021-06-21,"HDFC Balanced",0.00634000408792767
271.037,2021-06-22,"HDFC Balanced",0.000908449689982241
270.321,2021-06-23,"HDFC Balanced",-0.00264170574497191
270.08,2021-06-24,"HDFC Balanced",-0.000891532659320002
272.241,2021-06-25,"HDFC Balanced",0.00800133293838863
272.619,2021-06-28,"HDFC Balanced",0.00138847565208783
271.75,2021-06-29,"HDFC Balanced",-0.00318759881006103
271.625,2021-06-30,"HDFC Balanced",-0.000459981600735971
271.331,2021-07-01,"HDFC Balanced",-0.00108237459733082
272.15,2021-07-02,"HDFC Balanced",0.00301845347564399
274.222,2021-07-05,"HDFC Balanced",0.00761344846591954
272.978,2021-07-06,"HDFC Balanced",-0.0045364704509484
273.73,2021-07-07,"HDFC Balanced",0.00275480075317428
272.23,2021-07-08,"HDFC Balanced",-0.00547985240930844
272.282,2021-07-09,"HDFC Balanced",0.000191014950593116
272.807,2021-07-12,"HDFC Balanced",0.00192814802300569
274.566,2021-07-13,"HDFC Balanced",0.0064477817651305
275.491,2021-07-14,"HDFC Balanced",0.00336895318429817
275.729,2021-07-15,"HDFC Balanced",0.000863912069722784
275.681,2021-07-16,"HDFC Balanced",-0.000174083973756848
275.638,2021-07-19,"HDFC Balanced",-0.000155977379652593
273.356,2021-07-20,"HDFC Balanced",-0.00827897459711644
275.485,2021-07-22,"HDFC Balanced",0.00778837852470778
276.737,2021-07-23,"HDFC Balanced",0.00454471205328787
276.287,2021-07-26,"HDFC Balanced",-0.0016260926439184
275.182,2021-07-27,"HDFC Balanced",-0.00399946432514002
274.857,2021-07-28,"HDFC Balanced",-0.00118103655035572
276.536,2021-07-29,"HDFC Balanced",0.00610863103359192
276.689,2021-07-30,"HDFC Balanced",0.000553273353198209
278.592,2021-08-02,"HDFC Balanced",0.00687775806049378
280.549,2021-08-03,"HDFC Balanced",0.00702460946473694
280.927,2021-08-04,"HDFC Balanced",0.00134735821549905
279.866,2021-08-05,"HDFC Balanced",-0.00377678186859944
279.862,2021-08-06,"HDFC Balanced",-1.42925542937058e-05
278.571,2021-08-09,"HDFC Balanced",-0.00461298782971606
276.011,2021-08-10,"HDFC Balanced",-0.00918975772783241
276.086,2021-08-11,"HDFC Balanced",0.000271728300683627
277.645,2021-08-12,"HDFC Balanced",0.0056467912172293
278.092,2021-08-13,"HDFC Balanced",0.0016099695654523
277.59,2021-08-16,"HDFC Balanced",-0.00180515800526448
275.917,2021-08-17,"HDFC Balanced",-0.00602687416693686
275.458,2021-08-18,"HDFC Balanced",-0.00166354374685121
271.47,2021-08-20,"HDFC Balanced",-0.014477706220186
270.154,2021-08-23,"HDFC Balanced",-0.00484768114340454
272.956,2021-08-24,"HDFC Balanced",0.0103718619750217
273.766,2021-08-25,"HDFC Balanced",0.00296751124723399
273.099,2021-08-26,"HDFC Balanced",-0.00243638727964769
274.806,2021-08-27,"HDFC Balanced",0.00625048059494906
278.406,2021-08-30,"HDFC Balanced",0.0131001506517326
280.02,2021-08-31,"HDFC Balanced",0.00579728885153329
280.247,2021-09-01,"HDFC Balanced",0.000810656381687138
281.122,2021-09-02,"HDFC Balanced",0.00312224573322819
282.159,2021-09-03,"HDFC Balanced",0.00368878992039036
281.744,2021-09-06,"HDFC Balanced",-0.00147080192373791
281.15,2021-09-07,"HDFC Balanced",-0.00210829689363412
282.402,2021-09-08,"HDFC Balanced",0.00445313889382895
282.961,2021-09-09,"HDFC Balanced",0.00197944773762235
284.192,2021-09-13,"HDFC Balanced",0.004350422849792
285.071,2021-09-14,"HDFC Balanced",0.00309297939421243
288.145,2021-09-15,"HDFC Balanced",0.0107832785516589
290.487,2021-09-16,"HDFC Balanced",0.00812785229658693
288.844,2021-09-17,"HDFC Balanced",-0.0056560190301116
285.214,2021-09-20,"HDFC Balanced",-0.0125673373862708
285.975,2021-09-21,"HDFC Balanced",0.00266817196911801
287.075,2021-09-22,"HDFC Balanced",0.00384649007780388
289.886,2021-09-23,"HDFC Balanced",0.00979186623704619
287.891,2021-09-24,"HDFC Balanced",-0.00688201568892601
288.611,2021-09-27,"HDFC Balanced",0.00250094653879409
290.964,2021-09-28,"HDFC Balanced",0.00815284240725409
294.891,2021-09-29,"HDFC Balanced",0.0134965150327876
294.417,2021-09-30,"HDFC Balanced",-0.00160737357193012
294.092,2021-10-01,"HDFC Balanced",-0.00110387647452419
296.646,2021-10-04,"HDFC Balanced",0.00868435727595457
298.211,2021-10-05,"HDFC Balanced",0.00527564841595706
295.746,2021-10-06,"HDFC Balanced",-0.00826595933751616
297.146,2021-10-07,"HDFC Balanced",0.00473379183488546
297.015,2021-10-08,"HDFC Balanced",-0.00044086072166554
300.146,2021-10-11,"HDFC Balanced",0.0105415551403129
301.057,2021-10-12,"HDFC Balanced",0.00303518954109001
302.64,2021-10-13,"HDFC Balanced",0.00525814048502433
305.119,2021-10-14,"HDFC Balanced",0.00819125033042573
307.852,2021-10-18,"HDFC Balanced",0.00895716097653685
304.152,2021-10-19,"HDFC Balanced",-0.0120187622623858
302.199,2021-10-20,"HDFC Balanced",-0.00642113153949333
303.377,2021-10-21,"HDFC Balanced",0.00389809364028338
301.207,2021-10-22,"HDFC Balanced",-0.00715281646268509
301.215,2021-10-25,"HDFC Balanced",2.65598077069303e-05
302.64,2021-10-26,"HDFC Balanced",0.00473084009760474
303.231,2021-10-27,"HDFC Balanced",0.00195281522601113
297.448,2021-10-28,"HDFC Balanced",-0.0190712690984761
296.13,2021-10-29,"HDFC Balanced",-0.00443102659960727
299.151,2021-11-01,"HDFC Balanced",0.0102016006483639
299.918,2021-11-02,"HDFC Balanced",0.00256392256753277
300.193,2021-11-03,"HDFC Balanced",0.000916917290726056
303.45,2021-11-08,"HDFC Balanced",0.0108496867015553
303.831,2021-11-09,"HDFC Balanced",0.00125556104794869
303.516,2021-11-10,"HDFC Balanced",-0.00103676056755235
302.198,2021-11-11,"HDFC Balanced",-0.00434243993726868
302.766,2021-11-12,"HDFC Balanced",0.00187956240610474
301.358,2021-11-15,"HDFC Balanced",-0.00465045612783475
299.433,2021-11-16,"HDFC Balanced",-0.0063877514451251
299.089,2021-11-17,"HDFC Balanced",-0.00114883797043076
297.132,2021-11-18,"HDFC Balanced",-0.00654320285934954
292.391,2021-11-22,"HDFC Balanced",-0.0159558714645342
295.016,2021-11-23,"HDFC Balanced",0.00897770451210879
295.432,2021-11-24,"HDFC Balanced",0.00141009301190443
295.306,2021-11-25,"HDFC Balanced",-0.000426494083240926
289.685,2021-11-26,"HDFC Balanced",-0.019034493034344
287.422,2021-11-29,"HDFC Balanced",-0.00781193365207027
287.339,2021-11-30,"HDFC Balanced",-0.000288773997815153
289.571,2021-12-01,"HDFC Balanced",0.00776782824468669
291.418,2021-12-02,"HDFC Balanced",0.006378401152049
290.658,2021-12-03,"HDFC Balanced",-0.00260793773891795
288.461,2021-12-06,"HDFC Balanced",-0.00755871161296095
290.911,2021-12-07,"HDFC Balanced",0.00849334918758511
293.693,2021-12-08,"HDFC Balanced",0.00956306224240397
294.482,2021-12-09,"HDFC Balanced",0.00268647873800208
294.607,2021-12-10,"HDFC Balanced",0.000424474161408847
293.768,2021-12-13,"HDFC Balanced",-0.00284786172765771
293.864,2021-12-14,"HDFC Balanced",0.00032678848615235
292.433,2021-12-15,"HDFC Balanced",-0.00486959954264552
291.581,2021-12-16,"HDFC Balanced",-0.00291348787585524
288.19,2021-12-17,"HDFC Balanced",-0.0116297015237619
282.719,2021-12-20,"HDFC Balanced",-0.0189840036087304
284.263,2021-12-21,"HDFC Balanced",0.00546125304631094
286.414,2021-12-22,"HDFC Balanced",0.0075669362526956
288.31,2021-12-23,"HDFC Balanced",0.00661978813884801
286.277,2021-12-24,"HDFC Balanced",-0.00705143768859913
286.899,2021-12-27,"HDFC Balanced",0.00217272082633259
289.057,2021-12-28,"HDFC Balanced",0.00752181081147029
288.413,2021-12-29,"HDFC Balanced",-0.00222793428285773
288.33,2021-12-30,"HDFC Balanced",-0.000287781757410473
289.664,2021-12-31,"HDFC Balanced",0.004626643082579
292.896,2022-01-03,"HDFC Balanced",0.0111577551922228
294.972,2022-01-04,"HDFC Balanced",0.0070878400524417
296.51,2022-01-05,"HDFC Balanced",0.00521405421531539
296.448,2022-01-06,"HDFC Balanced",-0.000209099187211264
296.969,2022-01-07,"HDFC Balanced",0.00175747517271162
300.113,2022-01-10,"HDFC Balanced",0.0105869636224657
299.911,2022-01-11,"HDFC Balanced",-0.000673079806606172
301.599,2022-01-12,"HDFC Balanced",0.00562833640646721
303.282,2022-01-13,"HDFC Balanced",0.00558025722896957
303.161,2022-01-14,"HDFC Balanced",-0.000398968616666933
304.363,2022-01-17,"HDFC Balanced",0.00396488994296759
301.858,2022-01-18,"HDFC Balanced",-0.00823030394627466
302.598,2022-01-19,"HDFC Balanced",0.00245148381026843
302.078,2022-01-20,"HDFC Balanced",-0.00171845154297133
298.493,2022-01-21,"HDFC Balanced",-0.0118677957348764
294.69,2022-01-24,"HDFC Balanced",-0.01274066728533
298.617,2022-01-25,"HDFC Balanced",0.0133258678611423
299.243,2022-01-27,"HDFC Balanced",0.00209633075143068
300.084,2022-01-28,"HDFC Balanced",0.00281042497234692
302.774,2022-01-31,"HDFC Balanced",0.00896415670278988
303.59,2022-02-01,"HDFC Balanced",0.00269507949823953
305.523,2022-02-02,"HDFC Balanced",0.0063671398926185
304.498,2022-02-03,"HDFC Balanced",-0.00335490290420045
302.927,2022-02-04,"HDFC Balanced",-0.00515931139120772
301.753,2022-02-07,"HDFC Balanced",-0.00387552116516532
301.415,2022-02-08,"HDFC Balanced",-0.0011201214238134
303.56,2022-02-09,"HDFC Balanced",0.0071164341522485
304.677,2022-02-10,"HDFC Balanced",0.00367966794044017
302.738,2022-02-11,"HDFC Balanced",-0.00636411675315177
295.549,2022-02-14,"HDFC Balanced",-0.0237466059761246
299.987,2022-02-15,"HDFC Balanced",0.0150161225380564
299.396,2022-02-16,"HDFC Balanced",-0.00197008537036608
298.259,2022-02-17,"HDFC Balanced",-0.0037976459271333
298.236,2022-02-18,"HDFC Balanced",-7.71141859927934e-05
296.263,2022-02-21,"HDFC Balanced",-0.00661556619589859
293.904,2022-02-22,"HDFC Balanced",-0.00796251978816113
294.206,2022-02-23,"HDFC Balanced",0.00102754640971209
284.888,2022-02-24,"HDFC Balanced",-0.0316716858255781
290.97,2022-02-25,"HDFC Balanced",0.021348740557693
293.467,2022-02-28,"HDFC Balanced",0.00858164071897432
293.432,2022-03-02,"HDFC Balanced",-0.000119263835456689
293.484,2022-03-03,"HDFC Balanced",0.000177213119223411
290.752,2022-03-04,"HDFC Balanced",-0.00930885499720588
287.383,2022-03-07,"HDFC Balanced",-0.011587194585076
289.357,2022-03-08,"HDFC Balanced",0.00686888229296808
291.374,2022-03-09,"HDFC Balanced",0.00697062797858699
293.288,2022-03-10,"HDFC Balanced",0.00656887711326332
294.812,2022-03-11,"HDFC Balanced",0.00519625760344781
296.394,2022-03-14,"HDFC Balanced",0.00536613163643269
294.508,2022-03-15,"HDFC Balanced",-0.00636315175071028
297.717,2022-03-16,"HDFC Balanced",0.0108961386447906
300.524,2022-03-17,"HDFC Balanced",0.00942841691942353
299.287,2022-03-21,"HDFC Balanced",-0.00411614380215897
300.844,2022-03-22,"HDFC Balanced",0.00520236428578594
300.222,2022-03-23,"HDFC Balanced",-0.00206751671962882
300.673,2022-03-24,"HDFC Balanced",0.00150222168928334
300.151,2022-03-25,"HDFC Balanced",-0.00173610533702724
301.492,2022-03-28,"HDFC Balanced",0.00446775123187998
301.342,2022-03-29,"HDFC Balanced",-0.000497525639154718
302.08,2022-03-30,"HDFC Balanced",0.00244904460712413
302.156,2022-03-31,"HDFC Balanced",0.00025158898305092
306.724,2022-04-01,"HDFC Balanced",0.0151180185069963
310.105,2022-04-04,"HDFC Balanced",0.0110229391896299
310.979,2022-04-05,"HDFC Balanced",0.00281840021928046
312.305,2022-04-06,"HDFC Balanced",0.00426395351454607
311.717,2022-04-07,"HDFC Balanced",-0.00188277485150741
313.762,2022-04-08,"HDFC Balanced",0.0065604378330345
314.186,2022-04-11,"HDFC Balanced",0.00135134273748886
311.851,2022-04-12,"HDFC Balanced",-0.00743190339480429
312.179,2022-04-13,"HDFC Balanced",0.00105178434572913
312.352,2022-04-18,"HDFC Balanced",0.000554169242646052
311.486,2022-04-19,"HDFC Balanced",-0.0027725130621862
311.779,2022-04-20,"HDFC Balanced",0.000940652228350572
314.61,2022-04-21,"HDFC Balanced",0.00908014972143736
312.24,2022-04-22,"HDFC Balanced",-0.00753313626394585
307.805,2022-04-25,"HDFC Balanced",-0.0142038175762234
310.623,2022-04-26,"HDFC Balanced",0.00915514692743777
308.266,2022-04-27,"HDFC Balanced",-0.00758797642157848
310.421,2022-04-28,"HDFC Balanced",0.00699071581037147
307.437,2022-04-29,"HDFC Balanced",-0.00961275171460687
307.428,2022-05-02,"HDFC Balanced",-2.92742903424589e-05
303.628,2022-05-04,"HDFC Balanced",-0.012360617770665
303.653,2022-05-05,"HDFC Balanced",8.23375973231524e-05
302.35,2022-05-06,"HDFC Balanced",-0.00429108225507404
300.348,2022-05-09,"HDFC Balanced",-0.00662146518935012
297.909,2022-05-10,"HDFC Balanced",-0.00812058012705269
296.247,2022-05-11,"HDFC Balanced",-0.00557888482724583
292.418,2022-05-12,"HDFC Balanced",-0.0129250254011011
291.231,2022-05-13,"HDFC Balanced",-0.00405925763803874
293.299,2022-05-16,"HDFC Balanced",0.00710089241873284
298.839,2022-05-17,"HDFC Balanced",0.0188885744581469
297.791,2022-05-18,"HDFC Balanced",-0.00350690505589967
294.52,2022-05-19,"HDFC Balanced",-0.0109842137606577
299.326,2022-05-20,"HDFC Balanced",0.0163180768708408
298.834,2022-05-23,"HDFC Balanced",-0.00164369282989122
297.501,2022-05-24,"HDFC Balanced",-0.00446067047257015
296.603,2022-05-25,"HDFC Balanced",-0.00301847724881586
299.185,2022-05-26,"HDFC Balanced",0.00870523898949098
300.202,2022-05-27,"HDFC Balanced",0.00339923458729547
303.259,2022-05-30,"HDFC Balanced",0.0101831433501443
303.729,2022-05-31,"HDFC Balanced",0.00154983034304001
304.312,2022-06-01,"HDFC Balanced",0.00191947426817995
305.284,2022-06-02,"HDFC Balanced",0.00319409027576954
303.741,2022-06-03,"HDFC Balanced",-0.00505431008503559
303.052,2022-06-06,"HDFC Balanced",-0.00226837996845985
302.55,2022-06-07,"HDFC Balanced",-0.00165648139593208
302.711,2022-06-08,"HDFC Balanced",0.000532143447364077
303.511,2022-06-09,"HDFC Balanced",0.00264278470224079
301.565,2022-06-10,"HDFC Balanced",-0.00641162923254849
295.581,2022-06-13,"HDFC Balanced",-0.0198431515593652
295.503,2022-06-14,"HDFC Balanced",-0.000263887056339993
295.106,2022-06-15,"HDFC Balanced",-0.00134347197828784
290.437,2022-06-16,"HDFC Balanced",-0.0158214336543479
289.97,2022-06-17,"HDFC Balanced",-0.00160792185568638
288.162,2022-06-20,"HDFC Balanced",-0.00623512777183864
293.09,2022-06-21,"HDFC Balanced",0.0171014915221299
290.835,2022-06-22,"HDFC Balanced",-0.00769388242519361
291.966,2022-06-23,"HDFC Balanced",0.0038888029294962
293.41,2022-06-24,"HDFC Balanced",0.0049457813581034
295.754,2022-06-27,"HDFC Balanced",0.00798882110357518
296.522,2022-06-28,"HDFC Balanced",0.00259675270664124
296.18,2022-06-29,"HDFC Balanced",-0.00115337141932128
296.125,2022-06-30,"HDFC Balanced",-0.000185697886420443
296.69,2022-07-01,"HDFC Balanced",0.00190797804981004
298.272,2022-07-04,"HDFC Balanced",0.00533216488590783
297.799,2022-07-05,"HDFC Balanced",-0.00158580087973398
299.614,2022-07-06,"HDFC Balanced",0.00609471489158794
302.219,2022-07-07,"HDFC Balanced",0.00869452028276388
304.117,2022-07-08,"HDFC Balanced",0.00628021401698776
304.785,2022-07-11,"HDFC Balanced",0.0021965230486951
303.432,2022-07-12,"HDFC Balanced",-0.00443919484226589
302.451,2022-07-13,"HDFC Balanced",-0.0032330143162224
301.658,2022-07-14,"HDFC Balanced",-0.00262191230976259
302.74,2022-07-15,"HDFC Balanced",0.00358684337892578
305.667,2022-07-18,"HDFC Balanced",0.00966836229107473
307.297,2022-07-19,"HDFC Balanced",0.00533260050970518
308.821,2022-07-20,"HDFC Balanced",0.00495937155260221
309.947,2022-07-21,"HDFC Balanced",0.00364612510159599
310.478,2022-07-22,"HDFC Balanced",0.00171319612707981
