"nav","nav_date","fund_name"
"74.06","2023-01-18","Axis Mid Cap"
"74.09","2023-01-19","Axis Mid Cap"
"73.64","2023-01-20","Axis Mid Cap"
"73.81","2023-01-23","Axis Mid Cap"
"73.77","2023-01-24","Axis Mid Cap"
"73.11","2023-01-25","Axis Mid Cap"
"72.38","2023-01-27","Axis Mid Cap"
"72.72","2023-01-30","Axis Mid Cap"
"73.39","2023-01-31","Axis Mid Cap"
"73.69","2023-02-01","Axis Mid Cap"
"73.89","2023-02-02","Axis Mid Cap"
"74.1","2023-02-03","Axis Mid Cap"
"74.66","2023-02-06","Axis Mid Cap"
"74.8","2023-02-07","Axis Mid Cap"
"75.33","2023-02-08","Axis Mid Cap"
"75.69","2023-02-09","Axis Mid Cap"
"75.78","2023-02-10","Axis Mid Cap"
"74.66","2023-02-13","Axis Mid Cap"
"74.47","2023-02-14","Axis Mid Cap"
"74.92","2023-02-15","Axis Mid Cap"
"75.63","2023-02-16","Axis Mid Cap"
"75.38","2023-02-17","Axis Mid Cap"
"75.55","2023-02-20","Axis Mid Cap"
"75.24","2023-02-21","Axis Mid Cap"
"74.65","2023-02-22","Axis Mid Cap"
"74.51","2023-02-23","Axis Mid Cap"
"74.4","2023-02-24","Axis Mid Cap"
"73.93","2023-02-27","Axis Mid Cap"
"73.95","2023-02-28","Axis Mid Cap"
"74.55","2023-03-01","Axis Mid Cap"
"74.27","2023-03-02","Axis Mid Cap"
"74.49","2023-03-03","Axis Mid Cap"
"74.93","2023-03-06","Axis Mid Cap"
"74.97","2023-03-08","Axis Mid Cap"
"74.54","2023-03-09","Axis Mid Cap"
"73.98","2023-03-10","Axis Mid Cap"
"72.87","2023-03-13","Axis Mid Cap"
"72.44","2023-03-14","Axis Mid Cap"
"72.23","2023-03-15","Axis Mid Cap"
"72.14","2023-03-16","Axis Mid Cap"
"72.48","2023-03-17","Axis Mid Cap"
"71.82","2023-03-20","Axis Mid Cap"
"72.08","2023-03-21","Axis Mid Cap"
"72.29","2023-03-22","Axis Mid Cap"
"72.11","2023-03-23","Axis Mid Cap"
"71.47","2023-03-24","Axis Mid Cap"
"71.22","2023-03-27","Axis Mid Cap"
"71.22","2023-03-28","Axis Mid Cap"
"72.21","2023-03-29","Axis Mid Cap"
"73","2023-03-31","Axis Mid Cap"
"73.22","2023-04-03","Axis Mid Cap"
"73.5","2023-04-05","Axis Mid Cap"
"74.17","2023-04-06","Axis Mid Cap"
"74.21","2023-04-10","Axis Mid Cap"
"74.37","2023-04-11","Axis Mid Cap"
"74.63","2023-04-12","Axis Mid Cap"
"74.74","2023-04-13","Axis Mid Cap"
"74.81","2023-04-17","Axis Mid Cap"
"74.93","2023-04-18","Axis Mid Cap"
"74.74","2023-04-19","Axis Mid Cap"
"74.8","2023-04-20","Axis Mid Cap"
"74.63","2023-04-21","Axis Mid Cap"
"74.79","2023-04-24","Axis Mid Cap"
"74.72","2023-04-25","Axis Mid Cap"
"74.73","2023-04-26","Axis Mid Cap"
"75.18","2023-04-27","Axis Mid Cap"
"75.98","2023-04-28","Axis Mid Cap"
"76.36","2023-05-02","Axis Mid Cap"
"76.49","2023-05-03","Axis Mid Cap"
"77.3","2023-05-04","Axis Mid Cap"
"77.19","2023-05-05","Axis Mid Cap"
"78.02","2023-05-08","Axis Mid Cap"
"78.14","2023-05-09","Axis Mid Cap"
"78.18","2023-05-10","Axis Mid Cap"
"78.5","2023-05-11","Axis Mid Cap"
"78.51","2023-05-12","Axis Mid Cap"
"78.55","2023-05-15","Axis Mid Cap"
"78.88","2023-05-16","Axis Mid Cap"
"78.91","2023-05-17","Axis Mid Cap"
"78.66","2023-05-18","Axis Mid Cap"
"78.7","2023-05-19","Axis Mid Cap"
"79.08","2023-05-22","Axis Mid Cap"
"79.32","2023-05-23","Axis Mid Cap"
"79.24","2023-05-24","Axis Mid Cap"
"79.73","2023-05-25","Axis Mid Cap"
"80.47","2023-05-26","Axis Mid Cap"
"80.59","2023-05-29","Axis Mid Cap"
"80.91","2023-05-30","Axis Mid Cap"
"81.17","2023-05-31","Axis Mid Cap"
"81.07","2023-06-01","Axis Mid Cap"
"81.48","2023-06-02","Axis Mid Cap"
"81.72","2023-06-05","Axis Mid Cap"
"81.85","2023-06-06","Axis Mid Cap"
"82.51","2023-06-07","Axis Mid Cap"
"81.9","2023-06-08","Axis Mid Cap"
"81.92","2023-06-09","Axis Mid Cap"
"82.32","2023-06-12","Axis Mid Cap"
"83.49","2023-06-13","Axis Mid Cap"
"83.5","2023-06-14","Axis Mid Cap"
"83.63","2023-06-15","Axis Mid Cap"
"84.37","2023-06-16","Axis Mid Cap"
"84.27","2023-06-19","Axis Mid Cap"
"84.54","2023-06-20","Axis Mid Cap"
"84.73","2023-06-21","Axis Mid Cap"
"83.97","2023-06-22","Axis Mid Cap"
"83.23","2023-06-23","Axis Mid Cap"
"83.62","2023-06-26","Axis Mid Cap"
"83.8","2023-06-27","Axis Mid Cap"
"84.5","2023-06-28","Axis Mid Cap"
"85.05","2023-06-30","Axis Mid Cap"
"84.93","2023-07-03","Axis Mid Cap"
"84.94","2023-07-04","Axis Mid Cap"
"85.02","2023-07-05","Axis Mid Cap"
"85.19","2023-07-06","Axis Mid Cap"
"84.62","2023-07-07","Axis Mid Cap"
"84.16","2023-07-10","Axis Mid Cap"
"84.59","2023-07-11","Axis Mid Cap"
"84.82","2023-07-12","Axis Mid Cap"
"84.78","2023-07-13","Axis Mid Cap"
"85.35","2023-07-14","Axis Mid Cap"
"85.63","2023-07-17","Axis Mid Cap"
"85.55","2023-07-18","Axis Mid Cap"
"86.13","2023-07-19","Axis Mid Cap"
"86","2023-07-20","Axis Mid Cap"
"85.68","2023-07-21","Axis Mid Cap"
"85.81","2023-07-24","Axis Mid Cap"
"86.13","2023-07-25","Axis Mid Cap"
"86.25","2023-07-26","Axis Mid Cap"
"85.92","2023-07-27","Axis Mid Cap"
"85.98","2023-07-28","Axis Mid Cap"
"87","2023-07-31","Axis Mid Cap"
"87.27","2023-08-01","Axis Mid Cap"
"86.27","2023-08-02","Axis Mid Cap"
"85.95","2023-08-03","Axis Mid Cap"
"86.28","2023-08-04","Axis Mid Cap"
"86.27","2023-08-07","Axis Mid Cap"
"86.28","2023-08-08","Axis Mid Cap"
"86.38","2023-08-09","Axis Mid Cap"
"86.53","2023-08-10","Axis Mid Cap"
"86.47","2023-08-11","Axis Mid Cap"
"86.2","2023-08-14","Axis Mid Cap"
"86.27","2023-08-16","Axis Mid Cap"
"86.54","2023-08-17","Axis Mid Cap"
"86.29","2023-08-18","Axis Mid Cap"
"86.96","2023-08-21","Axis Mid Cap"
"87.73","2023-08-22","Axis Mid Cap"
"87.95","2023-08-23","Axis Mid Cap"
"88.32","2023-08-24","Axis Mid Cap"
"87.72","2023-08-25","Axis Mid Cap"
"87.94","2023-08-28","Axis Mid Cap"
"88.33","2023-08-29","Axis Mid Cap"
"88.94","2023-08-30","Axis Mid Cap"
"89.23","2023-08-31","Axis Mid Cap"
"89.66","2023-09-01","Axis Mid Cap"
"89.79","2023-09-04","Axis Mid Cap"
"90.6","2023-09-05","Axis Mid Cap"
"90.77","2023-09-06","Axis Mid Cap"
"91.21","2023-09-07","Axis Mid Cap"
"91.77","2023-09-08","Axis Mid Cap"
"92.19","2023-09-11","Axis Mid Cap"
"90.56","2023-09-12","Axis Mid Cap"
"90.18","2023-09-13","Axis Mid Cap"
"90.78","2023-09-14","Axis Mid Cap"
"90.9","2023-09-15","Axis Mid Cap"
"90.41","2023-09-18","Axis Mid Cap"
"90.11","2023-09-20","Axis Mid Cap"
"89.33","2023-09-21","Axis Mid Cap"
"89.15","2023-09-22","Axis Mid Cap"
"89.58","2023-09-25","Axis Mid Cap"
"89.71","2023-09-26","Axis Mid Cap"
"90.01","2023-09-27","Axis Mid Cap"
"89.66","2023-09-29","Axis Mid Cap"
"89.73","2023-10-03","Axis Mid Cap"
"88.76","2023-10-04","Axis Mid Cap"
"88.8","2023-10-05","Axis Mid Cap"
"89.37","2023-10-06","Axis Mid Cap"
"88.77","2023-10-09","Axis Mid Cap"
"89.51","2023-10-10","Axis Mid Cap"
"89.94","2023-10-11","Axis Mid Cap"
"90.13","2023-10-12","Axis Mid Cap"
"90.11","2023-10-13","Axis Mid Cap"
"90.13","2023-10-16","Axis Mid Cap"
"90.49","2023-10-17","Axis Mid Cap"
"89.99","2023-10-18","Axis Mid Cap"
"89.67","2023-10-19","Axis Mid Cap"
"89.11","2023-10-20","Axis Mid Cap"
"87.19","2023-10-23","Axis Mid Cap"
"86.8","2023-10-25","Axis Mid Cap"
"85.94","2023-10-26","Axis Mid Cap"
"87.1","2023-10-27","Axis Mid Cap"
"87.28","2023-10-30","Axis Mid Cap"
"87.04","2023-10-31","Axis Mid Cap"
"87.14","2023-11-01","Axis Mid Cap"
"87.76","2023-11-02","Axis Mid Cap"
"88.07","2023-11-03","Axis Mid Cap"
"88.85","2023-11-06","Axis Mid Cap"
"89.38","2023-11-07","Axis Mid Cap"
"90.07","2023-11-08","Axis Mid Cap"
"89.94","2023-11-09","Axis Mid Cap"
"90.03","2023-11-10","Axis Mid Cap"
"90.15","2023-11-13","Axis Mid Cap"
"90.8","2023-11-15","Axis Mid Cap"
"91.18","2023-11-16","Axis Mid Cap"
"91.35","2023-11-17","Axis Mid Cap"
"91.34","2023-11-20","Axis Mid Cap"
"91.41","2023-11-21","Axis Mid Cap"
"91.78","2023-11-22","Axis Mid Cap"
"92.02","2023-11-23","Axis Mid Cap"
"91.84","2023-11-24","Axis Mid Cap"
"91.97","2023-11-28","Axis Mid Cap"
"92.4","2023-11-29","Axis Mid Cap"
"93.45","2023-11-30","Axis Mid Cap"
"93.93","2023-12-01","Axis Mid Cap"
"95.07","2023-12-04","Axis Mid Cap"
"95.35","2023-12-05","Axis Mid Cap"
"95.23","2023-12-06","Axis Mid Cap"
"95.54","2023-12-07","Axis Mid Cap"
"95.3","2023-12-08","Axis Mid Cap"
"95.8","2023-12-11","Axis Mid Cap"
"95.16","2023-12-12","Axis Mid Cap"
"95.56","2023-12-13","Axis Mid Cap"
"96.71","2023-12-14","Axis Mid Cap"
"97.19","2023-12-15","Axis Mid Cap"
"97.42","2023-12-18","Axis Mid Cap"
"97.15","2023-12-19","Axis Mid Cap"
"95.34","2023-12-20","Axis Mid Cap"
"95.98","2023-12-21","Axis Mid Cap"
"96.98","2023-12-22","Axis Mid Cap"
"97.13","2023-12-26","Axis Mid Cap"
"97.76","2023-12-27","Axis Mid Cap"
"97.71","2023-12-28","Axis Mid Cap"
"98.51","2023-12-29","Axis Mid Cap"
"98.2","2024-01-01","Axis Mid Cap"
"97.81","2024-01-02","Axis Mid Cap"
"97.74","2024-01-03","Axis Mid Cap"
"98.65","2024-01-04","Axis Mid Cap"
"99.07","2024-01-05","Axis Mid Cap"
"98.26","2024-01-08","Axis Mid Cap"
"98.6","2024-01-09","Axis Mid Cap"
"98.67","2024-01-10","Axis Mid Cap"
"99.01","2024-01-11","Axis Mid Cap"
"99.43","2024-01-12","Axis Mid Cap"
"99.38","2024-01-15","Axis Mid Cap"
"98.95","2024-01-16","Axis Mid Cap"
"98.03","2024-01-17","Axis Mid Cap"
"97.57","2024-01-18","Axis Mid Cap"
"98.74","2024-01-19","Axis Mid Cap"
"97.18","2024-01-23","Axis Mid Cap"
"98.32","2024-01-24","Axis Mid Cap"
"97.68","2024-01-25","Axis Mid Cap"
"98.91","2024-01-29","Axis Mid Cap"
"97.91","2024-01-30","Axis Mid Cap"
"98.9","2024-01-31","Axis Mid Cap"
"98.36","2024-02-01","Axis Mid Cap"
"99.1","2024-02-02","Axis Mid Cap"
"98.88","2024-02-05","Axis Mid Cap"
"99.76","2024-02-06","Axis Mid Cap"
"100.98","2024-02-07","Axis Mid Cap"
"100.85","2024-02-08","Axis Mid Cap"
"100.46","2024-02-09","Axis Mid Cap"
"99.37","2024-02-12","Axis Mid Cap"
"99.56","2024-02-13","Axis Mid Cap"
"99.84","2024-02-14","Axis Mid Cap"
"100.52","2024-02-15","Axis Mid Cap"
"101.74","2024-02-16","Axis Mid Cap"
"102.09","2024-02-19","Axis Mid Cap"
"101.95","2024-02-20","Axis Mid Cap"
"101.31","2024-02-21","Axis Mid Cap"
"102","2024-02-22","Axis Mid Cap"
"102.88","2024-02-23","Axis Mid Cap"
"102.51","2024-02-26","Axis Mid Cap"
"103.04","2024-02-27","Axis Mid Cap"
"101.67","2024-02-28","Axis Mid Cap"
"102.38","2024-02-29","Axis Mid Cap"
"102.72","2024-03-01","Axis Mid Cap"
"102.64","2024-03-04","Axis Mid Cap"
"102.14","2024-03-05","Axis Mid Cap"
"101.87","2024-03-06","Axis Mid Cap"
"102.51","2024-03-07","Axis Mid Cap"
"102.48","2024-03-11","Axis Mid Cap"
"101.58","2024-03-12","Axis Mid Cap"
"98.77","2024-03-13","Axis Mid Cap"
"100.52","2024-03-14","Axis Mid Cap"
"100.48","2024-03-15","Axis Mid Cap"
"100.32","2024-03-18","Axis Mid Cap"
"99.63","2024-03-19","Axis Mid Cap"
"99.59","2024-03-20","Axis Mid Cap"
"101.58","2024-03-21","Axis Mid Cap"
"101.82","2024-03-22","Axis Mid Cap"
"102.88","2024-03-26","Axis Mid Cap"
"103.52","2024-03-27","Axis Mid Cap"
"104.27","2024-03-28","Axis Mid Cap"
"104.26","2024-03-31","Axis Mid Cap"
"105.23","2024-04-01","Axis Mid Cap"
"105.96","2024-04-02","Axis Mid Cap"
"106.29","2024-04-03","Axis Mid Cap"
"106.68","2024-04-04","Axis Mid Cap"
"107.11","2024-04-05","Axis Mid Cap"
"107.14","2024-04-08","Axis Mid Cap"
"106.7","2024-04-09","Axis Mid Cap"
"107.27","2024-04-10","Axis Mid Cap"
"107.21","2024-04-12","Axis Mid Cap"
"105.88","2024-04-15","Axis Mid Cap"
"105.98","2024-04-16","Axis Mid Cap"
"105.89","2024-04-18","Axis Mid Cap"
"105.75","2024-04-19","Axis Mid Cap"
"106.03","2024-04-22","Axis Mid Cap"
"106.66","2024-04-23","Axis Mid Cap"
"107.73","2024-04-24","Axis Mid Cap"
"107.94","2024-04-25","Axis Mid Cap"
"108.01","2024-04-26","Axis Mid Cap"
"109","2024-04-29","Axis Mid Cap"
"109.56","2024-04-30","Axis Mid Cap"
"110.17","2024-05-02","Axis Mid Cap"
"109.92","2024-05-03","Axis Mid Cap"
"110.32","2024-05-06","Axis Mid Cap"
"108.82","2024-05-07","Axis Mid Cap"
"109.3","2024-05-08","Axis Mid Cap"
"107.91","2024-05-09","Axis Mid Cap"
"108.7","2024-05-10","Axis Mid Cap"
"109.79","2024-05-13","Axis Mid Cap"
"110.49","2024-05-14","Axis Mid Cap"
"111.58","2024-05-15","Axis Mid Cap"
"113.17","2024-05-16","Axis Mid Cap"
"114.59","2024-05-17","Axis Mid Cap"
"115.06","2024-05-21","Axis Mid Cap"
"115.36","2024-05-22","Axis Mid Cap"
"116.1","2024-05-23","Axis Mid Cap"
"116.35","2024-05-24","Axis Mid Cap"
"116.76","2024-05-27","Axis Mid Cap"
"115.79","2024-05-28","Axis Mid Cap"
"115.69","2024-05-29","Axis Mid Cap"
"114.65","2024-05-30","Axis Mid Cap"
"114.63","2024-05-31","Axis Mid Cap"
"118.01","2024-06-03","Axis Mid Cap"
"111.12","2024-06-04","Axis Mid Cap"
"114.78","2024-06-05","Axis Mid Cap"
"117.13","2024-06-06","Axis Mid Cap"
"118.48","2024-06-07","Axis Mid Cap"
"119.11","2024-06-10","Axis Mid Cap"
"119.8","2024-06-11","Axis Mid Cap"
"120.94","2024-06-12","Axis Mid Cap"
"122.01","2024-06-13","Axis Mid Cap"
"124.08","2024-06-14","Axis Mid Cap"
"125.22","2024-06-18","Axis Mid Cap"
"124","2024-06-19","Axis Mid Cap"
"124.64","2024-06-20","Axis Mid Cap"
"123.81","2024-06-21","Axis Mid Cap"
"124.52","2024-06-24","Axis Mid Cap"
"124.53","2024-06-25","Axis Mid Cap"
"124.36","2024-06-26","Axis Mid Cap"
"124.53","2024-06-27","Axis Mid Cap"
"124.86","2024-06-28","Axis Mid Cap"
"126","2024-07-01","Axis Mid Cap"
"125.67","2024-07-02","Axis Mid Cap"
"126.64","2024-07-03","Axis Mid Cap"
"127.56","2024-07-04","Axis Mid Cap"
"128.1","2024-07-05","Axis Mid Cap"
"127.26","2024-07-08","Axis Mid Cap"
"127.64","2024-07-09","Axis Mid Cap"
"127.18","2024-07-10","Axis Mid Cap"
"127.22","2024-07-11","Axis Mid Cap"
"126.88","2024-07-12","Axis Mid Cap"
"127.35","2024-07-15","Axis Mid Cap"
"127.43","2024-07-16","Axis Mid Cap"
"126.35","2024-07-18","Axis Mid Cap"
"123.71","2024-07-19","Axis Mid Cap"
"124.94","2024-07-22","Axis Mid Cap"
"124.55","2024-07-23","Axis Mid Cap"
"125.11","2024-07-24","Axis Mid Cap"
"124.84","2024-07-25","Axis Mid Cap"
"126.92","2024-07-26","Axis Mid Cap"
"127.84","2024-07-29","Axis Mid Cap"
"128.23","2024-07-30","Axis Mid Cap"
"128.68","2024-07-31","Axis Mid Cap"
"127.83","2024-08-01","Axis Mid Cap"
"126.23","2024-08-02","Axis Mid Cap"
"122.43","2024-08-05","Axis Mid Cap"
"121.72","2024-08-06","Axis Mid Cap"
"124.35","2024-08-07","Axis Mid Cap"
"123.63","2024-08-08","Axis Mid Cap"
"125.23","2024-08-09","Axis Mid Cap"
"125.37","2024-08-12","Axis Mid Cap"
"124.55","2024-08-13","Axis Mid Cap"
"124.46","2024-08-14","Axis Mid Cap"
"126.84","2024-08-16","Axis Mid Cap"
"127.01","2024-08-19","Axis Mid Cap"
"128.26","2024-08-20","Axis Mid Cap"
"128.57","2024-08-21","Axis Mid Cap"
"129.4","2024-08-22","Axis Mid Cap"
"129.03","2024-08-23","Axis Mid Cap"
"129.68","2024-08-26","Axis Mid Cap"
"129.89","2024-08-27","Axis Mid Cap"
"130.19","2024-08-28","Axis Mid Cap"
"129.87","2024-08-29","Axis Mid Cap"
"131.09","2024-08-30","Axis Mid Cap"
"131.09","2024-08-31","Axis Mid Cap"
"131.01","2024-09-02","Axis Mid Cap"
"131.33","2024-09-03","Axis Mid Cap"
"131.29","2024-09-04","Axis Mid Cap"
"131.73","2024-09-05","Axis Mid Cap"
"130.63","2024-09-06","Axis Mid Cap"
"130.32","2024-09-09","Axis Mid Cap"
"131.34","2024-09-10","Axis Mid Cap"
"131.04","2024-09-11","Axis Mid Cap"
"132.65","2024-09-12","Axis Mid Cap"
"133.3","2024-09-13","Axis Mid Cap"
"133.68","2024-09-16","Axis Mid Cap"
"133.82","2024-09-17","Axis Mid Cap"
"132.86","2024-09-18","Axis Mid Cap"
"132.86","2024-09-19","Axis Mid Cap"
"134.57","2024-09-20","Axis Mid Cap"
"135.59","2024-09-23","Axis Mid Cap"
"135.68","2024-09-24","Axis Mid Cap"
"134.99","2024-09-25","Axis Mid Cap"
"135.32","2024-09-26","Axis Mid Cap"
"135.54","2024-09-27","Axis Mid Cap"
"134.59","2024-09-30","Axis Mid Cap"
"134.72","2024-10-01","Axis Mid Cap"
"131.65","2024-10-03","Axis Mid Cap"
"130.35","2024-10-04","Axis Mid Cap"
"128.69","2024-10-07","Axis Mid Cap"
"131.38","2024-10-08","Axis Mid Cap"
"132.95","2024-10-09","Axis Mid Cap"
"132.48","2024-10-10","Axis Mid Cap"
"132.65","2024-10-11","Axis Mid Cap"
"133.48","2024-10-14","Axis Mid Cap"
"134.11","2024-10-15","Axis Mid Cap"
"133.49","2024-10-16","Axis Mid Cap"
"131.41","2024-10-17","Axis Mid Cap"
"131.75","2024-10-18","Axis Mid Cap"
"129.83","2024-10-21","Axis Mid Cap"
"127.12","2024-10-22","Axis Mid Cap"
"127.67","2024-10-23","Axis Mid Cap"
"127.15","2024-10-24","Axis Mid Cap"
"125.73","2024-10-25","Axis Mid Cap"
"125.66","2024-10-28","Axis Mid Cap"
"126.74","2024-10-29","Axis Mid Cap"
"126.62","2024-10-30","Axis Mid Cap"
"126.34","2024-10-31","Axis Mid Cap"
"125.8","2024-11-04","Axis Mid Cap"
"125.93","2024-11-05","Axis Mid Cap"
"128.46","2024-11-06","Axis Mid Cap"
"127.46","2024-11-07","Axis Mid Cap"
"126.35","2024-11-08","Axis Mid Cap"
"126.04","2024-11-11","Axis Mid Cap"
"125.38","2024-11-12","Axis Mid Cap"
"122.63","2024-11-13","Axis Mid Cap"
"123.21","2024-11-14","Axis Mid Cap"
"123.04","2024-11-18","Axis Mid Cap"
"124.21","2024-11-19","Axis Mid Cap"
"124.28","2024-11-21","Axis Mid Cap"
"125.52","2024-11-22","Axis Mid Cap"
"127.25","2024-11-25","Axis Mid Cap"
"126.91","2024-11-26","Axis Mid Cap"
"127.1","2024-11-27","Axis Mid Cap"
"126.53","2024-11-28","Axis Mid Cap"
"127.42","2024-11-29","Axis Mid Cap"
"127.42","2024-11-30","Axis Mid Cap"
"128.84","2024-12-02","Axis Mid Cap"
"129.78","2024-12-03","Axis Mid Cap"
"130.79","2024-12-04","Axis Mid Cap"
"131.15","2024-12-05","Axis Mid Cap"
"131.57","2024-12-06","Axis Mid Cap"
"132.16","2024-12-09","Axis Mid Cap"
"132.29","2024-12-10","Axis Mid Cap"
"132.87","2024-12-11","Axis Mid Cap"
"132.27","2024-12-12","Axis Mid Cap"
"132.08","2024-12-13","Axis Mid Cap"
"132.84","2024-12-16","Axis Mid Cap"
"131.92","2024-12-17","Axis Mid Cap"
"131.64","2024-12-18","Axis Mid Cap"
"131.3","2024-12-19","Axis Mid Cap"
"128.58","2024-12-20","Axis Mid Cap"
"128.72","2024-12-23","Axis Mid Cap"
"128.8","2024-12-24","Axis Mid Cap"
"128.9","2024-12-26","Axis Mid Cap"
"128.91","2024-12-27","Axis Mid Cap"
"129.41","2024-12-30","Axis Mid Cap"
"211.241","2020-01-01","HDFC Balanced"
"213.141","2020-01-02","HDFC Balanced"
"212.136","2020-01-03","HDFC Balanced"
"208.011","2020-01-06","HDFC Balanced"
"208.385","2020-01-07","HDFC Balanced"
"207.461","2020-01-08","HDFC Balanced"
"210.74","2020-01-09","HDFC Balanced"
"211.639","2020-01-10","HDFC Balanced"
"213.278","2020-01-13","HDFC Balanced"
"213.662","2020-01-14","HDFC Balanced"
"213.681","2020-01-15","HDFC Balanced"
"213.084","2020-01-16","HDFC Balanced"
"212.598","2020-01-17","HDFC Balanced"
"211.35","2020-01-20","HDFC Balanced"
"210.161","2020-01-21","HDFC Balanced"
"209.298","2020-01-22","HDFC Balanced"
"211.49","2020-01-23","HDFC Balanced"
"212.54","2020-01-24","HDFC Balanced"
"211.155","2020-01-27","HDFC Balanced"
"209.844","2020-01-28","HDFC Balanced"
"211.072","2020-01-29","HDFC Balanced"
"209.806","2020-01-30","HDFC Balanced"
"208.256","2020-01-31","HDFC Balanced"
"202.249","2020-02-03","HDFC Balanced"
"205.986","2020-02-04","HDFC Balanced"
"207.989","2020-02-05","HDFC Balanced"
"209.319","2020-02-06","HDFC Balanced"
"209.685","2020-02-07","HDFC Balanced"
"207.69","2020-02-10","HDFC Balanced"
"208.958","2020-02-11","HDFC Balanced"
"209.102","2020-02-12","HDFC Balanced"
"208.859","2020-02-13","HDFC Balanced"
"207.303","2020-02-14","HDFC Balanced"
"205.465","2020-02-17","HDFC Balanced"
"205.68","2020-02-18","HDFC Balanced"
"207.911","2020-02-19","HDFC Balanced"
"208.673","2020-02-20","HDFC Balanced"
"204.799","2020-02-24","HDFC Balanced"
"204.568","2020-02-25","HDFC Balanced"
"202.559","2020-02-26","HDFC Balanced"
"201.567","2020-02-27","HDFC Balanced"
"195.075","2020-02-28","HDFC Balanced"
"193.2","2020-03-02","HDFC Balanced"
"196.875","2020-03-03","HDFC Balanced"
"196.119","2020-03-04","HDFC Balanced"
"195.889","2020-03-05","HDFC Balanced"
"190.822","2020-03-06","HDFC Balanced"
"182.655","2020-03-09","HDFC Balanced"
"181.542","2020-03-11","HDFC Balanced"
"166.703","2020-03-12","HDFC Balanced"
"173.922","2020-03-13","HDFC Balanced"
"163.878","2020-03-16","HDFC Balanced"
"160.956","2020-03-17","HDFC Balanced"
"156.654","2020-03-18","HDFC Balanced"
"152.12","2020-03-19","HDFC Balanced"
"158.266","2020-03-20","HDFC Balanced"
"142.611","2020-03-23","HDFC Balanced"
"144.505","2020-03-24","HDFC Balanced"
"148.661","2020-03-25","HDFC Balanced"
"152.656","2020-03-26","HDFC Balanced"
"155.034","2020-03-27","HDFC Balanced"
"151.595","2020-03-30","HDFC Balanced"
"157.176","2020-03-31","HDFC Balanced"
"152.819","2020-04-01","HDFC Balanced"
"152.819","2020-04-01","HDFC Balanced"
"151.077","2020-04-03","HDFC Balanced"
"151.077","2020-04-03","HDFC Balanced"
"159.061","2020-04-07","HDFC Balanced"
"159.061","2020-04-07","HDFC Balanced"
"158.572","2020-04-08","HDFC Balanced"
"158.572","2020-04-08","HDFC Balanced"
"162.91","2020-04-09","HDFC Balanced"
"162.91","2020-04-09","HDFC Balanced"
"162.905","2020-04-13","HDFC Balanced"
"162.905","2020-04-13","HDFC Balanced"
"163.257","2020-04-15","HDFC Balanced"
"163.257","2020-04-15","HDFC Balanced"
"166.145","2020-04-16","HDFC Balanced"
"166.145","2020-04-16","HDFC Balanced"
"170.273","2020-04-17","HDFC Balanced"
"170.273","2020-04-17","HDFC Balanced"
"169.174","2020-04-20","HDFC Balanced"
"169.174","2020-04-20","HDFC Balanced"
"164.93","2020-04-21","HDFC Balanced"
"164.93","2020-04-21","HDFC Balanced"
"166.54","2020-04-22","HDFC Balanced"
"166.54","2020-04-22","HDFC Balanced"
"167.362","2020-04-23","HDFC Balanced"
"167.362","2020-04-23","HDFC Balanced"
"164.787","2020-04-24","HDFC Balanced"
"164.787","2020-04-24","HDFC Balanced"
"166.101","2020-04-27","HDFC Balanced"
"166.101","2020-04-27","HDFC Balanced"
"166.244","2020-04-28","HDFC Balanced"
"166.244","2020-04-28","HDFC Balanced"
"168.739","2020-04-29","HDFC Balanced"
"168.739","2020-04-29","HDFC Balanced"
"172.498","2020-04-30","HDFC Balanced"
"172.498","2020-04-30","HDFC Balanced"
"165.535","2020-05-04","HDFC Balanced"
"165.535","2020-05-04","HDFC Balanced"
"164.28","2020-05-05","HDFC Balanced"
"164.28","2020-05-05","HDFC Balanced"
"164.378","2020-05-06","HDFC Balanced"
"164.378","2020-05-06","HDFC Balanced"
"162.976","2020-05-07","HDFC Balanced"
"162.976","2020-05-07","HDFC Balanced"
"161.759","2020-05-08","HDFC Balanced"
"161.759","2020-05-08","HDFC Balanced"
"161.278","2020-05-11","HDFC Balanced"
"161.278","2020-05-11","HDFC Balanced"
"161.697","2020-05-12","HDFC Balanced"
"161.697","2020-05-12","HDFC Balanced"
"165.928","2020-05-13","HDFC Balanced"
"165.928","2020-05-13","HDFC Balanced"
"162.896","2020-05-14","HDFC Balanced"
"162.896","2020-05-14","HDFC Balanced"
"162.573","2020-05-15","HDFC Balanced"
"162.573","2020-05-15","HDFC Balanced"
