NAV,Date
28.2412,24-Apr-24
28.2409,25-Apr-24
28.2463,26-Apr-24
28.2635,29-Apr-24
28.2687,30-Apr-24
28.2883,02-May-24
28.3018,03-May-24
28.3397,06-May-24
28.3375,07-May-24
28.3329,08-May-24
28.3329,09-May-24
28.3438,10-May-24
28.3601,13-May-24
28.3713,14-May-24
28.3907,15-May-24
28.41,16-May-24
28.409,17-May-24
28.4415,21-May-24
28.4615,22-May-24
28.4746,24-May-24
28.4904,27-May-24
28.488,28-May-24
28.4816,29-May-24
28.4881,30-May-24
28.5003,31-May-24
28.5375,03-Jun-24
28.4804,04-Jun-24
28.4963,05-Jun-24
28.5164,06-Jun-24
28.5266,07-Jun-24
28.5406,10-Jun-24
28.5525,11-Jun-24
28.5597,12-Jun-24
28.5733,13-Jun-24
28.581,14-Jun-24
28.6089,18-Jun-24
28.6229,19-Jun-24
28.6261,20-Jun-24
28.6337,21-Jun-24
28.6514,24-Jun-24
28.6506,25-Jun-24
28.6472,26-Jun-24
28.65,27-Jun-24
28.6599,28-Jun-24
28.6767,01-Jul-24
28.6873,02-Jul-24
28.6975,03-Jul-24
28.7089,04-Jul-24
28.7154,05-Jul-24
28.7364,08-Jul-24
28.7449,09-Jul-24
28.7522,10-Jul-24
28.7611,11-Jul-24
28.7666,12-Jul-24
28.7848,15-Jul-24
28.7986,16-Jul-24
28.8122,18-Jul-24
28.8192,19-Jul-24
28.8354,22-Jul-24
28.8377,23-Jul-24
28.847,24-Jul-24
28.8625,25-Jul-24
28.8825,26-Jul-24
28.9077,29-Jul-24
28.9095,30-Jul-24
28.9141,31-Jul-24
28.9257,01-Aug-24
28.937,02-Aug-24
28.9667,05-Aug-24
28.9648,06-Aug-24
28.971,07-Aug-24
28.9744,08-Aug-24
28.9784,09-Aug-24
28.9923,12-Aug-24
29.0005,13-Aug-24
29.0074,14-Aug-24
29.0142,16-Aug-24
29.0347,19-Aug-24
29.0457,20-Aug-24
29.054,21-Aug-24
29.0656,22-Aug-24
29.0716,23-Aug-24
29.0885,26-Aug-24
29.0913,27-Aug-24
29.1012,28-Aug-24
29.1073,29-Aug-24
29.1071,30-Aug-24
29.1205,02-Sep-24
29.1273,03-Sep-24
29.134,04-Sep-24
29.1348,05-Sep-24
29.1407,06-Sep-24
29.1555,09-Sep-24
29.1542,10-Sep-24
29.1647,11-Sep-24
29.1706,12-Sep-24
29.1843,13-Sep-24
29.2091,16-Sep-24
29.2087,17-Sep-24
29.2326,19-Sep-24
29.24,20-Sep-24
29.2598,23-Sep-24
29.2672,24-Sep-24
29.2813,25-Sep-24
29.293,26-Sep-24
29.2894,27-Sep-24
29.3146,30-Sep-24
29.3296,01-Oct-24
29.3354,03-Oct-24
29.3287,04-Oct-24
29.3408,07-Oct-24
29.3539,08-Oct-24
29.3837,09-Oct-24
29.3949,10-Oct-24
29.4127,11-Oct-24
29.4362,14-Oct-24
29.4448,15-Oct-24
29.4429,16-Oct-24
29.445,17-Oct-24
29.4424,18-Oct-24
29.4481,21-Oct-24
29.4463,22-Oct-24
29.4657,23-Oct-24
29.4733,24-Oct-24
29.4763,25-Oct-24
29.4832,28-Oct-24
29.4932,29-Oct-24
29.5037,30-Oct-24
29.5079,31-Oct-24
29.5326,04-Nov-24
29.539,05-Nov-24
29.5431,06-Nov-24
29.5529,07-Nov-24
29.5688,08-Nov-24
29.5837,11-Nov-24
29.5909,12-Nov-24
29.5936,13-Nov-24
29.5929,14-Nov-24
29.6214,18-Nov-24
29.6296,19-Nov-24
29.6326,21-Nov-24
29.629,22-Nov-24
29.652,25-Nov-24
29.6536,26-Nov-24
29.6598,27-Nov-24
29.6653,28-Nov-24
29.6902,29-Nov-24
29.7297,02-Dec-24
29.7339,03-Dec-24
29.7503,04-Dec-24
29.7584,05-Dec-24
29.7445,06-Dec-24
29.7636,09-Dec-24
29.7686,10-Dec-24
29.77,11-Dec-24
29.7679,12-Dec-24
29.7732,13-Dec-24
29.787,16-Dec-24
29.7907,17-Dec-24
29.8009,18-Dec-24
29.7896,19-Dec-24
29.7896,20-Dec-24
29.8101,23-Dec-24
29.8096,24-Dec-24
29.8172,26-Dec-24
29.8243,27-Dec-24
29.8418,30-Dec-24
